OrderID,OrderDate,CustomerID,FirstName,LastName,Email,Gender,Age,City,ProductCode,ProductCategory,UnitPrice,Quantity,TotalAmount,PaymentMethod
2091,2024-07-17,26559,Yankı,Bilge,cagdancetin@example.org,Male,32,Istanbul,PRD-233,Electronics,4245.21,4,16980.84,Credit Card
2092,2024-09-21,24748,Ulakbey,Akdeniz,gulsiyeerdogan@example.com,Female,42,Bursa,PRD-173,Home & Garden,377.96,5,1889.8,Wire Transfer
2093,2024-07-06,28406,Asiman,Aksu,enesaksu@example.org,Male,18,Antalya,PRD-386,Clothing,4768.19,2,9536.38,Credit Card
2094,2024-10-01,20417,Ümmet,Durdu,bakcay@example.net,Female,21,Konya,PRD-611,Electronics,1794.21,2,3588.42,Wire Transfer
2095,2024-02-24,23692,Hürmet,Sezgin,yorulmazsamurtay@example.com,Male,60,Adana,PRD-253,Toys,2889.31,5,14446.55,Wire Transfer
2096,2024-07-05,22160,Behrem,Arslan,koruturkyesil@example.com,Male,65,Istanbul,PRD-663,Toys,3870.85,1,3870.85,Credit Card
2097,2024-04-08,23953,Kınel,Şama,pseven@example.com,Female,56,Konya,PRD-308,Electronics,4148.43,4,16593.72,Wire Transfer
2098,2024-02-27,22828,Uğurkan,Şensoy,kakar@example.com,Male,27,Istanbul,PRD-594,Clothing,3954.2,3,11862.599999999999,Wire Transfer
2099,2024-01-09,24250,Hiçsönmez,Yüksel,ybilir@example.net,Female,57,Istanbul,PRD-372,Electronics,2033.58,2,4067.16,Credit Card
2100,2024-12-12,26811,Zihni,Çetin,oranlitevetoglu@example.com,Female,35,Ankara,PRD-138,Clothing,152.09,2,304.18,Cash on Delivery
2101,2024-10-27,26020,Hümeyra,Gülen,tayyip75@example.com,Male,26,Konya,PRD-881,Clothing,981.5,3,2944.5,Credit Card
2102,2024-12-13,22808,Eröz,Duran,aran93@example.net,Male,65,Ankara,PRD-859,Home & Garden,2835.36,2,5670.72,Wire Transfer
2103,2024-12-01,27654,Hüda,Şama,ebuakil55@example.com,Male,23,Bursa,PRD-951,Beauty,1637.19,2,3274.38,Credit Card
2104,2024-10-21,27847,Görsev,Eraslan,gulus18@example.org,Male,46,Izmir,PRD-455,Clothing,3818.27,5,19091.35,Credit Card
2105,2024-04-23,22503,Tezcan,Gülen,okkasarsoy@example.com,Male,38,Antalya,PRD-123,Beauty,4426.29,4,17705.16,Credit Card
2106,2024-09-17,24827,Adak,İnönü,gokergul@example.net,Male,62,Izmir,PRD-724,Home & Garden,2777.19,3,8331.57,Credit Card
2107,2024-05-13,29880,Fayize,Aksu,hanceryucel@example.org,Female,24,Adana,PRD-445,Home & Garden,2208.05,1,2208.05,Wire Transfer
2108,2024-11-30,23573,Salurbay,Şensoy,seyyidearslan@example.com,Male,31,Istanbul,PRD-877,Beauty,1982.51,5,9912.55,Credit Card
2109,2024-09-21,27663,Mertel,Erdoğan,muarratevetoglu@example.net,Male,65,Istanbul,PRD-817,Electronics,716.85,4,2867.4,Wire Transfer
2110,2024-05-30,20258,Nesfe,Erdoğan,arslanvelitdin@example.net,Female,57,Adana,PRD-685,Home & Garden,4548.36,1,4548.36,Credit Card
2111,2024-11-28,26702,Ticen,Zorlu,idiris00@example.org,Female,25,Istanbul,PRD-699,Toys,4788.56,3,14365.68,Credit Card
2112,2024-02-14,22001,Özge,Türk,rumeysa17@example.net,Female,59,Antalya,PRD-162,Books,1051.94,1,1051.94,Credit Card
2113,2024-03-19,27480,Beste,Eraslan,rsoylu@example.net,Male,50,Adana,PRD-628,Beauty,3397.02,1,3397.02,Wire Transfer
2114,2024-12-10,23468,Şendoğan,Aslan,ozkutlueraslan@example.com,Female,24,Konya,PRD-356,Electronics,3200.23,1,3200.23,Wire Transfer
2115,2024-03-28,28308,Özger,Akar,fgul@example.org,Female,60,Antalya,PRD-358,Toys,3589.36,4,14357.44,Credit Card
2116,2024-12-29,20256,Erginel,Şama,kerime33@example.org,Male,37,Ankara,PRD-487,Toys,3792.11,2,7584.22,Wire Transfer
2117,2024-11-04,24547,Sencar,Durdu,celem81@example.net,Male,34,Adana,PRD-824,Beauty,3404.41,3,10213.23,Wire Transfer
2118,2024-10-04,29200,Ozansü,Yüksel,ilmafer21@example.net,Female,23,Antalya,PRD-462,Beauty,4249.24,1,4249.24,Wire Transfer
2119,2024-07-01,20003,Fügen,Akçay,gunselzorlu@example.com,Female,39,Bursa,PRD-984,Clothing,2803.25,2,5606.5,Credit Card
2120,2024-05-09,23005,Tiğin,Seven,bilgeserda@example.com,Female,25,Konya,PRD-311,Books,3529.67,1,3529.67,Wire Transfer
2121,2024-10-16,27983,Ervaniye,Alemdar,neslinurakgunduz@example.com,Female,45,Antalya,PRD-841,Home & Garden,2933.08,1,2933.08,Credit Card
2122,2024-06-14,26007,Fatmanur,İnönü,yamanyurtguven@example.com,Male,25,Bursa,PRD-515,Toys,361.29,1,361.29,Credit Card
2123,2024-06-03,23475,Bican,Arsoy,purcekcorlu@example.org,Male,47,Konya,PRD-721,Books,322.57,1,322.57,Wire Transfer
2124,2024-05-01,22941,Nafile,İhsanoğlu,ubilir@example.org,Female,57,Ankara,PRD-893,Home & Garden,3250.94,1,3250.94,Wire Transfer
2125,2024-10-31,28445,Fehmiye,Yılmaz,denkel77@example.org,Female,59,Antalya,PRD-942,Toys,1227.67,1,1227.67,Credit Card
2126,2024-01-22,27330,Afer,Seven,corlueryildiz@example.net,Male,48,Antalya,PRD-236,Beauty,2312.46,5,11562.3,Credit Card
2127,2024-05-08,27046,Eryıldız,Zorlu,kelami19@example.org,Male,61,Konya,PRD-720,Electronics,3736.33,5,18681.65,Credit Card
2128,2024-11-06,29703,Okseven,Çetin,ushan22@example.com,Female,29,Bursa,PRD-386,Books,304.35,5,1521.75,Wire Transfer
2129,2024-06-12,23644,Zümre,Hayrioğlu,soylusarpkin@example.com,Male,64,Bursa,PRD-682,Clothing,1050.14,2,2100.28,Wire Transfer
2130,2024-01-02,26211,Kınel,Bilgin,kilicbay32@example.com,Male,33,Istanbul,PRD-648,Electronics,2025.45,1,2025.45,Credit Card
2131,2024-12-23,20585,Kopan,Öcalan,eraslanalkor@example.com,Female,21,Antalya,PRD-816,Home & Garden,2191.55,2,4383.1,Wire Transfer
2132,2024-05-25,26520,Doğanalp,Çamurcuoğlu,akcaemis@example.net,Male,20,Konya,PRD-771,Clothing,1498.12,1,1498.12,Wire Transfer
2133,2024-07-12,23971,Rakide,Arslan,qzorlu@example.com,Female,36,Konya,PRD-135,Toys,4292.49,1,4292.49,Credit Card
2134,2024-12-16,25449,Ganiye,Hançer,sakiptarhan@example.org,Male,63,Antalya,PRD-933,Beauty,1747.15,3,5241.450000000001,Wire Transfer
2135,2024-04-11,28921,Sahil,Çetin,minonu@example.net,Female,48,Bursa,PRD-132,Beauty,3138.52,5,15692.6,Wire Transfer
2136,2024-07-29,24520,Gazel,Arsoy,walemdar@example.net,Male,38,Izmir,PRD-169,Books,3187.74,4,12750.96,Wire Transfer
2137,2024-06-15,23638,Güngördü,Tevetoğlu,mukbile74@example.com,Female,33,Bursa,PRD-183,Toys,4657.68,2,9315.36,Credit Card
2138,2024-07-14,21784,Açılay,Ergül,safakverde@example.com,Male,19,Adana,PRD-541,Clothing,3080.04,5,15400.2,Wire Transfer
2139,2024-04-11,24036,Alışık,Korutürk,ertan07@example.org,Female,31,Konya,PRD-345,Books,990.5,2,1981.0,Wire Transfer
2140,2024-10-27,27322,Anargül,Karadeniz,eduran@example.net,Female,63,Ankara,PRD-841,Toys,3067.14,4,12268.56,Credit Card
2141,2024-06-11,26366,İmge,Çorlu,yamanmuvahhide@example.com,Male,53,Istanbul,PRD-152,Electronics,2846.47,5,14232.349999999999,Wire Transfer
2142,2024-09-20,25597,Şendoğan,Yorulmaz,efil27@example.com,Female,62,Adana,PRD-810,Clothing,2283.6,4,9134.4,Wire Transfer
2143,2024-03-07,28105,Halidun,Şama,yertanakcay@example.net,Male,50,Antalya,PRD-655,Electronics,1253.98,1,1253.98,Credit Card
2144,2024-03-11,21865,Sahil,Gül,nduran@example.net,Male,32,Antalya,PRD-196,Electronics,657.58,5,3287.9,Wire Transfer
2145,2024-10-02,26834,Deviner,Tarhan,ubeydullahcamurcuoglu@example.net,Female,22,Adana,PRD-828,Toys,1460.21,1,1460.21,Credit Card
2146,2024-01-29,20260,Narhanim,Gülen,dumanlieraycan@example.com,Male,24,Istanbul,PRD-877,Clothing,3769.29,4,15077.16,Wire Transfer
2147,2024-07-14,27943,Erbil,Şener,coskunulker@example.net,Female,42,Bursa,PRD-135,Beauty,4877.49,5,24387.449999999997,Wire Transfer
2148,2024-09-05,23819,Yepelek,Arslan,gozel40@example.org,Female,49,Istanbul,PRD-461,Home & Garden,1634.1,2,3268.2,Wire Transfer
2149,2024-10-13,28474,Tunahan,Akgündüz,tokerdurdu@example.net,Male,46,Ankara,PRD-833,Electronics,833.85,5,4169.25,Wire Transfer
2150,2024-08-26,25007,Nurbanu,Sezer,besin15@example.org,Male,30,Bursa,PRD-232,Books,4691.34,3,14074.02,Wire Transfer
2151,2024-08-02,21984,Masar,Hayrioğlu,kakar@example.org,Male,59,Adana,PRD-629,Electronics,4832.09,5,24160.45,Wire Transfer
2152,2024-02-26,27614,Tümer,Mansız,tkisakurek@example.com,Male,51,Istanbul,PRD-615,Beauty,4338.65,3,13015.949999999999,Wire Transfer
2153,2024-08-15,25407,Çevregül,Ülker,akmanercorlu@example.net,Female,31,Istanbul,PRD-392,Electronics,4796.47,1,4796.47,Wire Transfer
2154,2024-07-09,21635,Musafet,Hançer,necilal94@example.net,Male,28,Antalya,PRD-796,Beauty,2279.66,4,9118.64,Wire Transfer
2155,2024-08-29,24611,Mülâyim,Akçay,bakialemdar@example.net,Male,20,Antalya,PRD-289,Electronics,2700.7,4,10802.8,Credit Card
2156,2024-07-23,24638,Almus,İhsanoğlu,tevetogludogansah@example.com,Male,20,Bursa,PRD-838,Clothing,4309.69,3,12929.07,Wire Transfer
2157,2024-09-25,26924,Miray,Ülker,mahir66@example.net,Male,45,Bursa,PRD-593,Books,177.44,3,532.3199999999999,Wire Transfer
2158,2024-07-28,21501,İsak,Durdu,hafiza65@example.net,Male,44,Antalya,PRD-498,Books,621.98,4,2487.92,Credit Card
2159,2024-07-29,24341,Serma,Arsoy,serafeddin18@example.net,Male,41,Bursa,PRD-743,Beauty,4941.56,2,9883.12,Wire Transfer
2160,2024-03-23,25201,Mihrab,Mansız,senerbelkize@example.net,Female,56,Bursa,PRD-581,Home & Garden,680.13,4,2720.52,Wire Transfer
2161,2024-07-01,27146,Gülenay,Bilgin,hancerguneri@example.com,Female,39,Istanbul,PRD-450,Toys,1078.46,5,5392.3,Wire Transfer
2162,2024-02-03,21026,Yelesen,Hayrioğlu,kaksu@example.org,Female,51,Bursa,PRD-831,Clothing,3521.04,4,14084.16,Wire Transfer
2163,2024-09-22,27834,Cabir,Hayrioğlu,tevetogluticen@example.net,Female,54,Antalya,PRD-358,Electronics,4250.05,4,17000.2,Wire Transfer
2164,2024-10-28,26286,Tayyibe,Şafak,kalgay42@example.com,Female,42,Antalya,PRD-125,Home & Garden,2490.54,2,4981.08,Wire Transfer
2165,2024-10-04,21608,Selçuk,Yılmaz,hancergulbiye@example.net,Male,49,Ankara,PRD-247,Books,3241.64,4,12966.56,Wire Transfer
2166,2024-01-23,26485,Burcuhan,Bilgin,czengin@example.com,Male,31,Antalya,PRD-979,Toys,1531.0,3,4593.0,Credit Card
2167,2024-12-06,28091,Ahat,Öcalan,ilsuakcay@example.org,Male,56,Antalya,PRD-407,Electronics,2218.97,2,4437.94,Wire Transfer
2168,2024-12-18,20360,Kezban,Hançer,demireledgubay@example.org,Male,22,Istanbul,PRD-506,Electronics,3849.1,4,15396.4,Wire Transfer
2169,2024-10-08,26210,Ergener,Demirel,zulker@example.org,Female,45,Adana,PRD-370,Electronics,2218.23,1,2218.23,Credit Card
2170,2024-06-10,28378,Borataş,Zengin,sezginkader@example.org,Female,47,Izmir,PRD-503,Beauty,1659.64,2,3319.28,Credit Card
2171,2024-08-24,28942,Çavuldur,Türk,demiromur@example.org,Male,57,Adana,PRD-407,Toys,2863.23,2,5726.46,Credit Card
2172,2024-09-01,22772,Taylak,Durdu,bilirogurata@example.com,Male,36,Antalya,PRD-122,Beauty,1224.23,2,2448.46,Credit Card
2173,2024-04-07,27773,Söyler,İnönü,aydincerdogan@example.org,Female,50,Istanbul,PRD-143,Electronics,4641.35,2,9282.7,Credit Card
2174,2024-03-25,26204,Veis,Akçay,kutguncetin@example.net,Female,22,Antalya,PRD-403,Electronics,4874.12,3,14622.36,Credit Card
2175,2024-03-07,20070,Erksoy,Demir,demirmehdiye@example.net,Female,31,Istanbul,PRD-325,Clothing,4629.29,5,23146.45,Wire Transfer
2176,2024-10-11,27726,Hezniye,Kısakürek,yakcay@example.com,Female,41,Konya,PRD-914,Home & Garden,1714.73,4,6858.92,Credit Card
2177,2024-04-04,20927,Özaslan,Çetin,kelami56@example.net,Male,31,Antalya,PRD-352,Home & Garden,2213.4,4,8853.6,Credit Card
2178,2024-01-12,26059,Kanak,Manço,ygulen@example.com,Female,60,Istanbul,PRD-556,Electronics,1928.65,5,9643.25,Wire Transfer
2179,2024-01-05,25758,Alaaddin,Çamurcuoğlu,jdurmus@example.com,Female,28,Bursa,PRD-413,Books,2785.03,3,8355.09,Credit Card
2180,2024-09-20,29178,Seniha,Akçay,satrettin15@example.com,Female,19,Ankara,PRD-604,Home & Garden,925.56,1,925.56,Credit Card
2181,2024-08-23,21260,Altınışın,Kısakürek,hancerkocak@example.net,Female,23,Bursa,PRD-922,Books,4013.05,2,8026.1,Credit Card
2182,2024-05-01,23594,Gülfari,Demir,sezal91@example.com,Male,40,Izmir,PRD-352,Electronics,3106.78,4,12427.12,Credit Card
2183,2024-11-26,27225,Salimet,Bilir,afer61@example.net,Male,63,Bursa,PRD-496,Books,612.31,3,1836.9299999999998,Wire Transfer
2184,2024-03-18,29528,Feden,Çorlu,soylugulluhan@example.org,Male,49,Bursa,PRD-546,Electronics,1637.73,2,3275.46,Credit Card
2185,2024-11-23,26335,Satıa,Karadeniz,ilkimocalan@example.org,Male,21,Antalya,PRD-675,Books,1884.01,5,9420.05,Wire Transfer
2186,2024-11-19,20255,Nazlihan,Durmuş,halidunhancer@example.net,Female,23,Adana,PRD-708,Home & Garden,1651.36,1,1651.36,Credit Card
2187,2024-12-19,28428,Türkmen,Akçay,ergulozerdinc@example.org,Female,51,Ankara,PRD-907,Beauty,1950.07,1,1950.07,Credit Card
2188,2024-06-05,23725,İçimbike,Alemdar,yorulmazakise@example.org,Female,62,Izmir,PRD-607,Beauty,2427.96,5,12139.8,Credit Card
2189,2024-03-11,29131,Gülay,Mansız,azade93@example.net,Female,40,Antalya,PRD-365,Electronics,1078.75,4,4315.0,Credit Card
2190,2024-09-30,20141,Birsen,Korutürk,zocalan@example.net,Female,56,Adana,PRD-127,Clothing,2560.63,1,2560.63,Wire Transfer
2191,2024-07-10,20570,Nehip,İnönü,nerim61@example.com,Male,65,Izmir,PRD-969,Beauty,4267.83,3,12803.49,Wire Transfer
2192,2024-03-19,22668,Burç,Çamurcuoğlu,bilirhuryasar@example.org,Female,33,Izmir,PRD-646,Home & Garden,3772.2,1,3772.2,Wire Transfer
2193,2024-03-21,27287,Vecide,Aksu,atevetoglu@example.com,Female,57,Bursa,PRD-630,Home & Garden,1411.8,1,1411.8,Wire Transfer
2194,2024-04-05,21816,Bayruhan,Zengin,saryacetin@example.com,Male,50,Konya,PRD-236,Toys,79.05,2,158.1,Wire Transfer
2195,2024-09-24,24944,Şemsinisa,Ertaş,baris96@example.com,Female,53,Izmir,PRD-399,Beauty,3256.06,5,16280.3,Credit Card
2196,2024-11-08,23263,Kelâmi,Ülker,jtarhan@example.org,Male,30,Konya,PRD-223,Clothing,1607.78,5,8038.9,Wire Transfer
2197,2024-04-09,28467,Mefarettin,Hançer,toy90@example.org,Female,59,Ankara,PRD-523,Beauty,2475.33,2,4950.66,Credit Card
2198,2024-09-19,22334,Sunel,Akçay,rakdeniz@example.org,Male,18,Antalya,PRD-466,Beauty,743.74,2,1487.48,Credit Card
2199,2024-08-09,27854,Yetişal,Karadeniz,nyaman@example.net,Female,24,Adana,PRD-954,Books,2482.5,5,12412.5,Credit Card
2200,2024-01-22,29586,Büreyre,Öcalan,demirbuken65@example.com,Male,25,Bursa,PRD-112,Books,1223.21,5,6116.05,Credit Card
2201,2024-01-10,29313,Hazine,Sezer,gulderbilir@example.com,Male,24,Adana,PRD-188,Electronics,298.72,5,1493.6000000000001,Credit Card
2202,2024-03-11,28636,Ülküm,İhsanoğlu,oakcay@example.com,Male,39,Izmir,PRD-849,Toys,4244.7,2,8489.4,Credit Card
2203,2024-01-25,23450,Gabel,Soylu,aksoy86@example.com,Male,49,Bursa,PRD-345,Electronics,631.89,3,1895.67,Wire Transfer
2204,2024-09-26,28780,Yağın,Duran,kkaradeniz@example.com,Female,47,Konya,PRD-302,Electronics,2738.13,1,2738.13,Credit Card
2205,2024-11-08,28893,Bediriye,Demir,ozudogru28@example.net,Female,39,Konya,PRD-792,Beauty,1192.34,4,4769.36,Wire Transfer
2206,2024-06-20,29001,Huzuri,Yaman,camurcuogluismik@example.com,Female,62,Istanbul,PRD-104,Toys,73.89,1,73.89,Wire Transfer
2207,2024-04-26,26346,Baba,Hançer,pdurmus@example.net,Male,29,Konya,PRD-633,Books,3396.88,1,3396.88,Wire Transfer
2208,2024-10-30,28888,Taygan,Bilge,birsen67@example.org,Male,38,Adana,PRD-462,Electronics,1419.36,1,1419.36,Wire Transfer
2209,2024-09-29,22629,Acarkan,Aslan,eakdeniz@example.com,Female,20,Bursa,PRD-849,Beauty,3353.87,1,3353.87,Credit Card
2210,2024-03-09,29580,Mümtaze,Çetin,bekbay01@example.com,Female,40,Adana,PRD-751,Beauty,2094.8,5,10474.0,Wire Transfer
2211,2024-03-02,22673,Tecimer,Akar,cevikozyuksel@example.net,Male,41,Antalya,PRD-710,Toys,92.67,5,463.35,Wire Transfer
2212,2024-08-28,25538,Gencaslan,Hançer,okanay94@example.net,Male,23,Konya,PRD-776,Home & Garden,3274.83,3,9824.49,Wire Transfer
2213,2024-02-20,22488,Müğber,Ergül,ergulmelihcan@example.org,Male,46,Istanbul,PRD-108,Electronics,4413.52,2,8827.04,Wire Transfer
2214,2024-09-10,20684,Sanavber,Yüksel,nevgin00@example.net,Female,43,Antalya,PRD-159,Beauty,2064.07,1,2064.07,Wire Transfer
2215,2024-03-17,25927,Yılma,Türk,karadenizmacide@example.com,Female,26,Ankara,PRD-778,Clothing,4473.84,5,22369.2,Credit Card
2216,2024-06-16,26592,Okyalaz,Fırat,sabih16@example.net,Male,59,Antalya,PRD-999,Electronics,1742.27,3,5226.8099999999995,Wire Transfer
2217,2024-04-25,28613,Gülbani,Tarhan,nsakarya@example.com,Female,31,Adana,PRD-685,Toys,2032.63,2,4065.26,Wire Transfer
2218,2024-05-03,21822,Havse,Yılmaz,yilma07@example.net,Female,20,Bursa,PRD-254,Beauty,742.69,3,2228.07,Credit Card
2219,2024-05-26,26877,Öncel,Akdeniz,turkkenter@example.net,Female,40,Adana,PRD-188,Home & Garden,1578.62,1,1578.62,Wire Transfer
2220,2024-02-09,26934,Nasuf,Manço,ssama@example.com,Male,30,Izmir,PRD-498,Home & Garden,2055.02,4,8220.08,Wire Transfer
2221,2024-12-16,20751,Ayhan,Gül,deryanur70@example.com,Male,35,Izmir,PRD-504,Electronics,3076.92,5,15384.6,Credit Card
2222,2024-05-01,21554,Baytal,Arsoy,kduran@example.net,Female,51,Adana,PRD-594,Home & Garden,1413.84,4,5655.36,Credit Card
2223,2024-10-15,26572,Tayaydın,Yılmaz,syildirim@example.net,Male,60,Istanbul,PRD-940,Toys,4278.92,5,21394.6,Credit Card
2224,2024-01-14,21244,Sefer,Akça,temizkalakcay@example.com,Male,44,Izmir,PRD-104,Electronics,2453.42,2,4906.84,Credit Card
2225,2024-11-10,29541,Ensari,Akçay,gokce59@example.org,Female,64,Konya,PRD-247,Electronics,615.47,5,3077.3500000000004,Credit Card
2226,2024-05-21,23816,Gülhisar,Tarhan,evcimen47@example.com,Female,29,Adana,PRD-186,Beauty,4742.01,2,9484.02,Credit Card
2227,2024-07-31,21482,Alparslan,Dumanlı,arslanucbeyi@example.net,Female,28,Izmir,PRD-599,Clothing,4557.25,3,13671.75,Credit Card
2228,2024-11-19,24153,Temirhan,Seven,kturk@example.net,Male,37,Istanbul,PRD-213,Home & Garden,4000.18,1,4000.18,Credit Card
2229,2024-07-06,22924,Uraltay,Sezer,akcayhurside@example.org,Female,56,Izmir,PRD-191,Toys,2139.82,4,8559.28,Credit Card
2230,2024-09-14,20333,Kaygusuz,Bilge,gorsev49@example.org,Male,45,Ankara,PRD-290,Books,1948.33,2,3896.66,Wire Transfer
2231,2024-02-22,28951,Ermutlu,Ertaş,seneraysevim@example.net,Male,34,Antalya,PRD-358,Beauty,3265.9,1,3265.9,Credit Card
2232,2024-10-27,29597,Turcein,Ergül,sunay70@example.com,Male,29,Konya,PRD-377,Books,3603.44,5,18017.2,Wire Transfer
2233,2024-06-17,25624,Hürmet,Hayrioğlu,szorlu@example.com,Female,24,Konya,PRD-307,Electronics,4272.11,1,4272.11,Credit Card
2234,2024-07-19,24185,Paker,Akça,mbilgin@example.org,Female,64,Istanbul,PRD-768,Electronics,2392.3,5,11961.5,Wire Transfer
2235,2024-06-03,26657,Monis,Şama,firatzeyno@example.org,Female,45,Konya,PRD-221,Beauty,4386.2,5,21931.0,Wire Transfer
2236,2024-03-19,25012,Dinçsü,Seven,muhiye55@example.net,Male,24,Ankara,PRD-919,Clothing,191.53,2,383.06,Wire Transfer
2237,2024-01-18,23784,Elvan,Dumanlı,wdemirel@example.com,Female,18,Izmir,PRD-371,Beauty,4398.04,3,13194.119999999999,Credit Card
2238,2024-10-07,21734,Kiyasi,Yılmaz,canguraksu@example.com,Male,24,Izmir,PRD-740,Toys,1195.73,3,3587.19,Credit Card
2239,2024-11-21,22007,Yoruç,Sakarya,durmussehza@example.net,Male,39,Adana,PRD-306,Home & Garden,393.25,2,786.5,Cash on Delivery
2240,2024-07-18,21156,Hansultan,Erdoğan,gozel46@example.net,Female,52,Antalya,PRD-579,Electronics,4934.89,3,14804.670000000002,Credit Card
2241,2024-07-08,26710,Miray,Bilge,kisakurekozudogru@example.org,Male,35,Istanbul,PRD-853,Books,3522.13,2,7044.26,Credit Card
2242,2024-05-11,26996,Rohat,Bilge,dumanligumustekin@example.net,Male,54,Istanbul,PRD-692,Toys,4541.21,2,9082.42,Credit Card
2243,2024-05-07,23959,Hurşide,Ertaş,hanimhancer@example.net,Female,60,Ankara,PRD-682,Books,1788.59,5,8942.949999999999,Wire Transfer
2244,2024-10-07,27314,Semat,Güçlü,ihsanoglucanseven@example.org,Female,56,Ankara,PRD-251,Electronics,2603.7,1,2603.7,Wire Transfer
2245,2024-04-30,22821,Recepali,Zorlu,ismetsoylu@example.net,Male,63,Izmir,PRD-955,Books,188.22,5,941.1,Wire Transfer
2246,2024-05-03,21664,Saygın,Hançer,carsoy@example.org,Male,31,Konya,PRD-242,Electronics,904.9,3,2714.7,Credit Card
2247,2024-09-15,22601,Üzer,Şensoy,onsalakcay@example.net,Female,33,Ankara,PRD-205,Beauty,3877.79,1,3877.79,Credit Card
2248,2024-04-18,21338,Hiçsönmez,Ergül,bilirgulluhan@example.org,Female,30,Ankara,PRD-903,Electronics,4960.28,1,4960.28,Credit Card
2249,2024-04-02,25812,Apaydın,Ülker,nevsal44@example.org,Female,58,Konya,PRD-811,Toys,2061.54,4,8246.16,Wire Transfer
2250,2024-12-15,29234,Sanavber,Yüksel,muferrih47@example.org,Female,40,Izmir,PRD-501,Home & Garden,1639.98,4,6559.92,Wire Transfer
2251,2024-10-07,28761,Süleyla,Çamurcuoğlu,miray98@example.net,Female,24,Ankara,PRD-538,Electronics,1900.66,1,1900.66,Credit Card
2252,2024-01-15,22437,Salimet,Akdeniz,nazikisakurek@example.com,Female,35,Ankara,PRD-363,Home & Garden,1476.21,1,1476.21,Credit Card
2253,2024-08-08,22827,Bünyamün,Çorlu,selime26@example.com,Female,32,Konya,PRD-512,Toys,1486.02,4,5944.08,Credit Card
2254,2024-09-25,28305,Oliver,Bilge,safakserda@example.com,Female,33,Adana,PRD-364,Clothing,3558.83,2,7117.66,Credit Card
2255,2024-09-15,23627,Cuman,Türk,yildirimkaraer@example.org,Female,57,Adana,PRD-571,Home & Garden,3088.07,5,15440.35,Wire Transfer
2256,2024-12-23,24860,Tolonbay,Durmuş,ginyas07@example.org,Male,34,Adana,PRD-289,Beauty,938.55,4,3754.2,Credit Card
2257,2024-02-04,22750,Yurdaser,Zengin,kakca@example.net,Male,62,Antalya,PRD-116,Toys,3274.4,5,16372.0,Wire Transfer
2258,2024-10-28,28059,Seyhan,Ergül,inonuelhan@example.net,Male,22,Bursa,PRD-971,Home & Garden,1192.5,3,3577.5,Wire Transfer
2259,2024-03-16,29808,Nakip,Fırat,arsoyremazan@example.com,Male,45,Antalya,PRD-683,Books,1658.7,5,8293.5,Credit Card
2260,2024-11-16,24836,Uluman,Fırat,sermaakar@example.org,Male,38,Konya,PRD-683,Clothing,3599.17,3,10797.51,Credit Card
2261,2024-08-09,20173,Mucahit,Şensoy,rsensoy@example.net,Male,20,Adana,PRD-323,Beauty,1578.76,5,7893.8,Credit Card
2262,2024-02-29,23607,Hurşide,Çetin,rarsoy@example.net,Female,57,Konya,PRD-626,Toys,4101.8,3,12305.400000000001,Wire Transfer
2263,2024-08-25,27881,Gülbiye,Sezgin,izgu45@example.net,Female,57,Istanbul,PRD-984,Electronics,599.47,3,1798.41,Wire Transfer
2264,2024-09-28,20677,Sunel,Seven,tonguc92@example.com,Male,36,Istanbul,PRD-310,Beauty,2643.65,3,7930.950000000001,Wire Transfer
2265,2024-02-01,21651,Vargın,Durdu,nirgulcetin@example.net,Female,64,Adana,PRD-952,Beauty,3123.82,5,15619.1,Credit Card
2266,2024-02-08,29616,Yaltırak,Soylu,vinonu@example.net,Female,55,Konya,PRD-463,Clothing,1117.21,3,3351.63,Wire Transfer
2267,2024-02-04,26940,Merva,Bilir,xtevetoglu@example.net,Female,45,Bursa,PRD-559,Toys,3578.16,4,14312.64,Wire Transfer
2268,2024-06-28,20573,Değer,Hayrioğlu,ozdal14@example.org,Female,48,Istanbul,PRD-320,Clothing,402.77,5,2013.85,Credit Card
2269,2024-08-09,26060,Gülfeza,İhsanoğlu,dgulen@example.net,Female,40,Izmir,PRD-645,Electronics,940.02,3,2820.06,Wire Transfer
2270,2024-04-08,22504,Süheyda,Sakarya,gulenkifaye@example.net,Female,26,Adana,PRD-604,Home & Garden,4465.45,2,8930.9,Wire Transfer
2271,2024-09-23,20590,Dinçkol,Öcalan,oyaman@example.net,Male,31,Izmir,PRD-486,Books,4311.97,1,4311.97,Credit Card
2272,2024-05-18,29066,Kiyasi,Sakarya,mujde68@example.net,Male,37,Bursa,PRD-990,Books,633.93,4,2535.72,Credit Card
2273,2024-12-20,29784,Sırriye,Dumanlı,zulbiye71@example.com,Male,24,Antalya,PRD-108,Electronics,25.26,1,25.26,Credit Card
2274,2024-05-23,23464,Pesent,Şensoy,akcagilman@example.org,Male,54,Antalya,PRD-575,Home & Garden,1735.61,5,8678.05,Wire Transfer
2275,2024-04-08,27315,Cemalettin,Şafak,xaslan@example.net,Male,31,Konya,PRD-505,Clothing,818.45,3,2455.3500000000004,Wire Transfer
2276,2024-03-28,28677,Vildane,Gülen,ergulcetinsu@example.com,Male,23,Izmir,PRD-790,Electronics,4733.2,4,18932.8,Wire Transfer
